"id","fdc_id"
"14940","172736"
"14941","172737"
"14942","172739"
"14943","172740"
"14944","172741"
"14945","172742"
"14946","172743"
"14947","172744"
"14948","172745"
"14949","172746"
"14950","172747"
"14951","172748"
"14952","172749"
"14953","172750"
"14954","172751"
"14955","172752"
"14956","172753"
"14957","172754"
"14958","172755"
"14959","172756"
"14960","172757"
"14961","172758"
"14962","172759"
"14963","172761"
"14964","172762"
"14965","172763"
"14966","172766"
"14967","172767"
"14968","172769"
"14969","172770"
"14970","172772"
"14971","172774"
"14972","172775"
"14973","172776"
"14974","172778"
"14975","172780"
"14976","172782"
"14977","172783"
"14978","172784"
"14979","172785"
"14980","172792"
"14981","172795"
"14982","172796"
"14983","172797"
"14984","172798"
"14985","172801"
"14986","172803"
"14987","172804"
"14988","172805"
"14989","172806"
"14990","172812"
"14991","172815"
"14992","172816"
"14993","172817"
"14994","172818"
"14995","172819"
"14996","172820"
"14997","172822"
"14998","172823"
"14999","172824"
"15000","172825"
"15001","172826"
"15002","172827"
"15003","172828"
"15004","172829"
"15005","172832"
"15006","172833"
"15007","172834"
"15008","172835"
"15009","172836"
"15010","172837"
"15011","172838"
"15012","172839"
"15013","172840"
"15014","172841"
"15015","172842"
"15016","172843"
"15017","172844"
"15018","172845"
"15019","172846"
"15020","172879"
"15021","172880"
"15022","172881"
"15023","172882"
"15024","172885"
"15025","172886"
"15026","172890"
"15027","172891"
"15028","172893"
"15029","172894"
"15030","172895"
"15031","172896"
"15032","172897"
"15033","172898"
"15034","172902"
"15035","172904"
"15036","172905"
"15037","172906"
"15038","172907"
"15039","172908"
"15040","172909"
"15041","172910"
"15042","172911"
"15043","172913"
"15044","172914"
"15045","172915"
"15046","172916"
"15047","172917"
"15048","172918"
"15049","172919"
"15050","172920"
"15051","172921"
"15052","172922"
"15053","172923"
"15054","172924"
"15055","172925"
"15056","172926"
"15057","172927"
"15058","172928"
"15059","172929"
"15060","172930"
"15061","172931"
"15062","172932"
"15063","172933"
"15064","172935"
"15065","172936"
"15066","172937"
"15067","172938"
"15068","172939"
"15069","172940"
"15070","172941"
"15071","172942"
"15072","172943"
"15073","172944"
"15074","172945"
"15075","172946"
"15076","172947"
"15077","172948"
"15078","172949"
"15079","172950"
"15080","172951"
"15081","172952"
"15082","172953"
"15083","172954"
"15084","172955"
"15085","172956"
"15086","172957"
"15087","172958"
"15088","172959"
"15089","172960"
"15090","172961"
"15091","172962"
"15092","172963"
"15093","172964"
"15094","172965"
"15095","172966"
"15096","172967"
"15097","172968"
"15098","172969"
"15099","172970"
"15100","173008"
"15101","173009"
"15102","173010"
"15103","173011"
"15104","173012"
"15105","173021"
"15106","173022"
"15107","173023"
"15108","173024"
"15109","173025"
"15110","173026"
"15111","173027"
"15112","173028"
"15113","173029"
"15114","173030"
"15115","173031"
"15116","173033"
"15117","173034"
"15118","173035"
"15119","173036"
"15120","173037"
"15121","173039"
"15122","173040"
"15123","173041"
"15124","173042"
"15125","173043"
"15126","173044"
"15127","173045"
"15128","173068"
"15129","173110"
"15130","173111"
"15131","173112"
"15132","173113"
"15133","173114"
"15134","173115"
"15135","173116"
"15136","173117"
"15137","173118"
"15138","173119"
"15139","173120"
"15140","173121"
"15141","173122"
"15142","173123"
"15143","173124"
"15144","173125"
"15145","173126"
"15146","173127"
"15147","173128"
"15148","173129"
"15149","173130"
"15150","173163"
"15151","173168"
"15152","173176"
"15153","173185"
"15154","173190"
"15155","173191"
"15156","173192"
"15157","173193"
"15158","173194"
"15159","173195"
"15160","173196"
"15161","173198"
"15162","173199"
"15163","173200"
"15164","173201"
"15165","173202"
"15166","173203"
"15167","173204"
"15168","173205"
"15169","173206"
"15170","173207"
"15171","173208"
"15172","173209"
"15173","173210"
"15174","173213"
"15175","173216"
"15176","173220"
"15177","173222"
"15178","173223"
"15179","173224"
"15180","173225"
"15181","173226"
"15182","173227"
"15183","173228"
"15184","173229"
"15185","173230"
"15186","173232"
"15187","173235"
"15188","173238"
"15189","173239"
"15190","173240"
"15191","173241"
"15192","173242"
"15193","173243"
"15194","173244"
"15195","173263"
"15196","173264"
"15197","173265"
"15198","173266"
"15199","173267"
"15200","173268"
"15201","173269"
"15202","173270"
"15203","173271"
"15204","173272"
"15205","173273"
"15206","173274"
"15207","173275"
"15208","173276"
"15209","173277"
"15210","173278"
"15211","173281"
"15212","173318"
"15213","173319"
"15214","173322"
"15215","173323"
"15216","173350"
"15217","173351"
"15218","173352"
"15219","173353"
"15220","173354"
"15221","173355"
"15222","173356"
"15223","173357"
"15224","173358"
"15225","173359"
"15226","173360"
"15227","173361"
"15228","173362"
"15229","173363"
"15230","173364"
"15231","173365"
"15232","173366"
"15233","173367"
"15234","173368"
"15235","173369"
"15236","173370"
"15237","173371"
"15238","173410"
"15239","173412"
"15240","173413"
"15241","173415"
"15242","173416"
"15243","173417"
"15244","173418"
"15245","173419"
"15246","173420"
"15247","173422"
"15248","173423"
"15249","173424"
"15250","173425"
"15251","173426"
"15252","173427"
"15253","173429"
"15254","173430"
"15255","173431"
"15256","173433"
"15257","173435"
"15258","173436"
"15259","173437"
"15260","173438"
"15261","173439"
"15262","173440"
"15263","173441"
"15264","173451"
"15265","173454"
"15266","173456"
"15267","173457"
"15268","173462"
"15269","173470"
"15270","173471"
"15271","173472"
"15272","173473"
"15273","173474"
"15274","173475"
"15275","173477"
"15276","173480"
"15277","173481"
"15278","173482"
"15279","173483"
"15280","173486"
"15281","173488"
"15282","173489"
"15283","173490"
"15284","173491"
"15285","173493"
"15286","173496"
"15287","173497"
"15288","173499"
"15289","173505"
"15290","173506"
"15291","173507"
"15292","173512"
"15293","173514"
"15294","173515"
"15295","173516"
"15296","173563"
"15297","173564"
"15298","173565"
"15299","173566"
"15300","173567"
"15301","173568"
"15302","173569"
"15303","173570"
"15304","173571"
"15305","173572"
"15306","173573"
"15307","173574"
"15308","173575"
"15309","173576"
"15310","173577"
"15311","173578"
"15312","173579"
"15313","173582"
"15314","173583"
"15315","173584"
"15316","173587"
"15317","173588"
"15318","173591"
"15319","173593"
"15320","173595"
"15321","173596"
"15322","173597"
"15323","173598"
"15324","173599"
"15325","173600"
"15326","173601"
"15327","173602"
"15328","173603"
"15329","173604"
"15330","173606"
"15331","173607"
"15332","173611"
"15333","173612"
"15334","173613"
"15335","173614"
"15336","173615"
"15337","173616"
"15338","173617"
"15339","173618"
"15340","173619"
"15341","173620"
"15342","173621"
"15343","173622"
"15344","173623"
"15345","173624"
"15346","173625"
"15347","173626"
"15348","173627"
"15349","173628"
"15350","173629"
"15351","173630"
"15352","173631"
"15353","173632"
"15354","173633"
"15355","173635"
"15356","173636"
"15357","173637"
"15358","173638"
"15359","173639"
"15360","173640"
"15361","173641"
"15362","173642"
"15363","173643"
"15364","173644"
"15365","173645"
"15366","173646"
"15367","173649"
"15368","173651"
"15369","173653"
"15370","173655"
"15371","173656"
"15372","173657"
"15373","173658"
"15374","173659"
"15375","173660"
"15376","173661"
"15377","173663"
"15378","173664"
"15379","173665"
"15380","173666"
"15381","173668"
"15382","173669"
"15383","173670"
"15384","173671"
"15385","173672"
"15386","173673"
"15387","173674"
"15388","173675"
"15389","173676"
"15390","173677"
"15391","173678"
"15392","173679"
"15393","173680"
"15394","173681"
"15395","173682"
"15396","173683"
"15397","173684"
"15398","173685"
"15399","173686"
"15400","173687"
"15401","173688"
"15402","173689"
"15403","173690"
"15404","173693"
"15405","173694"
"15406","173695"
"15407","173696"
"15408","173697"
"15409","173698"
"15410","173699"
"15411","173700"
"15412","173701"
"15413","173702"
"15414","173703"
"15415","173704"
"15416","173705"
"15417","173706"
"15418","173707"
"15419","173708"
"15420","173710"
"15421","173711"
"15422","173712"
"15423","173713"
"15424","173714"
"15425","173715"
"15426","173716"
"15427","173717"
"15428","173718"
"15429","173719"
"15430","173721"
"15431","173722"
"15432","173725"
"15433","173726"
"15434","173727"
"15435","173728"
"15436","173729"
"15437","173730"
"15438","173732"
"15439","173733"
"15440","173734"
"15441","173735"
"15442","173736"
"15443","173737"
"15444","173738"
"15445","173739"
"15446","173740"
"15447","173742"
"15448","173743"
"15449","173744"
"15450","173745"
"15451","173746"
"15452","173747"
"15453","173748"
"15454","173749"
"15455","173750"
"15456","173751"
"15457","173752"
"15458","173753"
"15459","173754"
"15460","173756"
"15461","173757"
"15462","173758"
"15463","173759"
"15464","173760"
"15465","173789"
"15466","173790"
"15467","173791"
"15468","173792"
"15469","173793"
"15470","173794"
"15471","173795"
"15472","173796"
"15473","173797"
"15474","173798"
"15475","173799"
"15476","173800"
"15477","173801"
"15478","173802"
"15479","173803"
"15480","173804"
"15481","173805"
"15482","173806"
"15483","173807"
"15484","173808"
"15485","173809"
"15486","173811"
"15487","173814"
"15488","173815"
"15489","173816"
"15490","173817"
"15491","173818"
"15492","173819"
"15493","173820"
"15494","173821"
"15495","173822"
"15496","173823"
"15497","173824"
"15498","173825"
"15499","173827"
"15500","173828"
"15501","173829"
"15502","173830"
"15503","173831"
"15504","173832"
"15505","173833"
"15506","173834"
"15507","173835"
"15508","173836"
"15509","173837"
"15510","173838"
"15511","173839"
"15512","173840"
"15513","173841"
"15514","173842"
"15515","173843"
"15516","173844"
"15517","173845"
"15518","173846"
"15519","173848"
"15520","173851"
"15521","173852"
"15522","173853"
"15523","173854"
"15524","173855"
"15525","173856"
"15526","173857"
"15527","173858"
"15528","173860"
"15529","173861"
"15530","173862"
"15531","173864"
"15532","173865"
"15533","173866"
"15534","173867"
"15535","173868"
"15536","173869"
"15537","173870"
"15538","173871"
"15539","173872"
"15540","173873"
"15541","173896"
"15542","173897"
"15543","173900"
"15544","173901"
"15545","173902"
"15546","173903"
"15547","173904"
"15548","173905"
"15549","173912"
"15550","173913"
"15551","173914"
"15552","173915"
"15553","173916"
"15554","173917"
"15555","173928"
"15556","173929"
"15557","173930"
"15558","173931"
"15559","173932"
"15560","173933"
"15561","173934"
"15562","173935"
"15563","173936"
"15564","173937"
"15565","173938"
"15566","173939"
"15567","173940"
"15568","173941"
"15569","173942"
"15570","173943"
"15571","173944"
"15572","173945"
"15573","173946"
"15574","173948"
"15575","173950"
"15576","173951"
"15577","173952"
"15578","173953"
"15579","173954"
"15580","173955"
"15581","173956"
"15582","173957"
"15583","173958"
"15584","173959"
"15585","173960"
"15586","173961"
"15587","173962"
"15588","173963"
"15589","173964"
"15590","174007"
"15591","174016"
"15592","174017"
"15593","174018"
"15594","174019"
"15595","174020"
"15596","174021"
"15597","174022"
"15598","174023"
"15599","174024"
"15600","174025"
"15601","174026"
"15602","174027"
"15603","174028"
"15604","174029"
"15605","174030"
"15606","174031"
"15607","174032"
"15608","174033"
"15609","174034"
"15610","174035"
"15611","174036"
"15612","174037"
"15613","174038"
"15614","174039"
"15615","174040"
"15616","174041"
"15617","174042"
"15618","174043"
"15619","174044"
"15620","174045"
"15621","174047"
"15622","174048"
"15623","174049"
"15624","174050"
"15625","174051"
"15626","174053"
"15627","174054"
"15628","174055"
"15629","174056"
"15630","174057"
"15631","174058"
"15632","174059"
"15633","174060"
"15634","174061"
"15635","174063"
"15636","174070"
"15637","174074"
"15638","174109"
"15639","174110"
"15640","174114"
"15641","174117"
"15642","174122"
"15643","174126"
"15644","174127"
"15645","174133"
"15646","174135"
"15647","174138"
"15648","174140"
"15649","174142"
"15650","174151"
"15651","174152"
"15652","174155"
"15653","174156"
"15654","174159"
"15655","174176"
"15656","174182"
"15657","174183"
"15658","174184"
"15659","174185"
"15660","174186"
"15661","174187"
"15662","174188"
"15663","174189"
"15664","174190"
"15665","174191"
"15666","174192"
"15667","174193"
"15668","174194"
"15669","174195"
"15670","174196"
"15671","174197"
"15672","174198"
"15673","174199"
"15674","174200"
"15675","174201"
"15676","174202"
"15677","174203"
"15678","174204"
"15679","174205"
"15680","174206"
"15681","174207"
"15682","174208"
"15683","174209"
"15684","174210"
"15685","174211"
"15686","174212"
"15687","174213"
"15688","174214"
"15689","174215"
"15690","174216"
"15691","174217"
"15692","174218"
"15693","174219"
"15694","174220"
"15695","174221"
"15696","174222"
"15697","174223"
"15698","174224"
"15699","174225"
"15700","174226"
"15701","174227"
"15702","174228"
"15703","174229"
"15704","174230"
"15705","174231"
"15706","174232"
"15707","174233"
"15708","174234"
"15709","174235"
"15710","174236"
"15711","174237"
"15712","174238"
"15713","174239"
"15714","174240"
"15715","174241"
"15716","174242"
"15717","174243"
"15718","174244"
"15719","174245"
"15720","174246"
"15721","174247"
"15722","174248"
"15723","174249"
"15724","174250"
"15725","174251"
"15726","174252"
"15727","174253"
"15728","174254"
"15729","174255"
"15730","174256"
"15731","174257"
"15732","174258"
"15733","174259"
"15734","174260"
"15735","174261"
"15736","174262"
"15737","174263"
"15738","174264"
"15739","174265"
"15740","174266"
"15741","174267"
"15742","174268"
"15743","174269"
"15744","174271"
"15745","174272"
"15746","174273"
"15747","174274"
"15748","174275"
"15749","174276"
"15750","174277"
"15751","174278"
"15752","174279"
"15753","174280"
"15754","174281"
"15755","174282"
"15756","174283"
"15757","174284"
"15758","174285"
"15759","174286"
"15760","174288"
"15761","174289"
"15762","174290"
"15763","174291"
"15764","174294"
"15765","174298"
"15766","174299"
"15767","174300"
"15768","174301"
"15769","174302"
"15770","174303"
"15771","174304"
"15772","174305"
"15773","174306"
"15774","174307"
"15775","174308"
"15776","174309"
"15777","174310"
"15778","174311"
"15779","174312"
"15780","174313"
"15781","174314"
"15782","174315"
"15783","174316"
"15784","174317"
"15785","174318"
"15786","174319"
"15787","174320"
"15788","174321"
"15789","174322"
"15790","174323"
"15791","174324"
"15792","174325"
"15793","174326"
"15794","174327"
"15795","174328"
"15796","174329"
"15797","174330"
"15798","174331"
"15799","174332"
"15800","174333"
"15801","174334"
"15802","174335"
"15803","174336"
"15804","174337"
"15805","174338"
"15806","174339"
"15807","174343"
"15808","174344"
"15809","174345"
"15810","174346"
"15811","174347"
"15812","174348"
"15813","174349"
"15814","174350"
"15815","174351"
"15816","174352"
"15817","174353"
"15818","174354"
"15819","174355"
"15820","174356"
"15821","174357"
"15822","174358"
"15823","174359"
"15824","174360"
"15825","174361"
"15826","174362"
"15827","174363"
"15828","174364"
"15829","174365"
"15830","174366"
"15831","174367"
"15832","174368"
"15833","174369"
"15834","174370"
"15835","174371"
"15836","174372"
"15837","174373"
"15838","174374"
"15839","174375"
"15840","174376"
"15841","174377"
"15842","174378"
"15843","174379"
"15844","174380"
"15845","174381"
"15846","174382"
"15847","174383"
"15848","174384"
"15849","174385"
"15850","174386"
"15851","174387"
"15852","174388"
"15853","174389"
"15854","174390"
"15855","174391"
"15856","174392"
"15857","174393"
"15858","174394"
"15859","174395"
"15860","174396"
"15861","174397"
"15862","174398"
"15863","174399"
"15864","174400"
"15865","174401"
"15866","174402"
"15867","174403"
"15868","174404"
"15869","174405"
"15870","174406"
"15871","174407"
"15872","174408"
"15873","174409"
"15874","174410"
"15875","174411"
"15876","174412"
"15877","174413"
"15878","174417"
"15879","174418"
"15880","174419"
"15881","174420"
"15882","174421"
"15883","174422"
"15884","174423"
"15885","174424"
"15886","174425"
"15887","174426"
"15888","174427"
"15889","174428"
"15890","174429"
"15891","174430"
"15892","174431"
"15893","174465"
"15894","174466"
"15895","174467"
"15896","174468"
"15897","174469"
"15898","174470"
"15899","174471"
"15900","174472"
"15901","174473"
"15902","174474"
"15903","174475"
"15904","174476"
"15905","174477"
"15906","174478"
"15907","174479"
"15908","174480"
"15909","174481"
"15910","174482"
"15911","174483"
"15912","174484"
"15913","174485"
"15914","174486"
"15915","174487"
"15916","174488"
"15917","174489"
"15918","174490"
"15919","174491"
"15920","174522"
"15921","174524"
"15922","174525"
"15923","174526"
"15924","174527"
"15925","174528"
"15926","174529"
"15927","174531"
"15928","174532"
"15929","174533"
"15930","174536"
"15931","174537"
"15932","174541"
"15933","174546"
"15934","174549"
"15935","174550"
"15936","174551"
"15937","174553"
"15938","174554"
"15939","174557"
"15940","174558"
"15941","174559"
"15942","174560"
"15943","174561"
"15944","174562"
"15945","174563"
"15946","174564"
"15947","174565"
"15948","174566"
"15949","174567"
"15950","174568"
"15951","174569"
"15952","174570"
"15953","174571"
"15954","174572"
"15955","174573"
"15956","174574"
"15957","174575"
"15958","174576"
"15959","174577"
"15960","174579"
"15961","174581"
"15962","174582"
"15963","174583"
"15964","174584"
"15965","174585"
"15966","174586"
"15967","174587"
"15968","174588"
"15969","174593"
"15970","174594"
"15971","174595"
"15972","174596"
"15973","174597"
"15974","174598"
"15975","174599"
"15976","174600"
"15977","174601"
"15978","174602"
"15979","174603"
"15980","174604"
"15981","174605"
"15982","174606"
"15983","174607"
"15984","174608"
"15985","174609"
"15986","174610"
"15987","174611"
"15988","174612"
"15989","174613"
"15990","174614"
"15991","174615"
"15992","174616"
"15993","174617"
"15994","174618"
"15995","174655"
"15996","174665"
"15997","174666"
"15998","174667"
"15999","174668"
"16000","174669"
"16001","174670"
"16002","174671"
"16003","174672"
"16004","174673"
"16005","174674"
"16006","174675"
"16007","174676"
"16008","174677"
"16009","174678"
"16010","174679"
"16011","174680"
"16012","174681"
"16013","174682"
"16014","174683"
"16015","174684"
"16016","174685"
"16017","174686"
"16018","174687"
"16019","174752"
"16020","174753"
"16021","174754"
"16022","174755"
"16023","174756"
"16024","174761"
"16025","174762"
"16026","174763"
"16027","174764"
"16028","174765"
"16029","174766"
"16030","174767"
"16031","174768"
"16032","174769"
"16033","174770"
"16034","174772"
"16035","174773"
"16036","174774"
"16037","174775"
"16038","174776"
"16039","174777"
"16040","174810"
"16041","174811"
"16042","174815"
"16043","174817"
"16044","174818"
"16045","174819"
"16046","174833"
"16047","174834"
"16048","174835"
"16049","174836"
"16050","174837"
"16051","174838"
"16052","174839"
"16053","174840"
"16054","174841"
"16055","174842"
"16056","174843"
"16057","174844"
"16058","174845"
"16059","174846"
"16060","174847"
"16061","174848"
"16062","174849"
"16063","174850"
"16064","174851"
"16065","174852"
"16066","174853"
"16067","174854"
"16068","174858"
"16069","174860"
"16070","174863"
"16071","174864"
"16072","174866"
"16073","174868"
"16074","174869"
"16075","174872"
"16076","174901"
"16077","174902"
"16078","174904"
"16079","174907"
"16080","174908"
"16081","174913"
"16082","174915"
"16083","174916"
"16084","174917"
"16085","174918"
"16086","174919"
"16087","174920"
"16088","174921"
"16089","174922"
"16090","174923"
"16091","174924"
"16092","174928"
"16093","174929"
"16094","174930"
"16095","174932"
"16096","174933"
"16097","174934"
"16098","174935"
"16099","174936"
"16100","174937"
"16101","174939"
"16102","174940"
"16103","174944"
"16104","174945"
"16105","174946"
"16106","174947"
"16107","174948"
"16108","174950"
"16109","174951"
"16110","174952"
"16111","174953"
"16112","174956"
"16113","174957"
"16114","174958"
"16115","174960"
"16116","174961"
"16117","174965"
"16118","174966"
"16119","174967"
"16120","174968"
"16121","174969"
"16122","174970"
"16123","174971"
"16124","174972"
"16125","174973"
"16126","174974"
"16127","174975"
"16128","174976"
"16129","174977"
"16130","174978"
"16131","174979"
"16132","174980"
"16133","174981"
"16134","174983"
"16135","174984"
"16136","174985"
"16137","174987"
"16138","174988"
"16139","174989"
"16140","174992"
"16141","174993"
"16142","174996"
"16143","174997"
"16144","175000"
"16145","175001"
"16146","175002"
"16147","175004"
"16148","175007"
"16149","175011"
"16150","175013"
"16151","175014"
"16152","175015"
"16153","175016"
"16154","175017"
"16155","175020"
"16156","175022"
"16157","175024"
"16158","175027"
"16159","175028"
"16160","175029"
"16161","175030"
"16162","175031"
"16163","175032"
"16164","175033"
"16165","175034"
"16166","175036"
"16167","175037"
"16168","175041"
"16169","175042"
"16170","175043"
"16171","175049"
"16172","175050"
"16173","175051"
"16174","175052"
"16175","175053"
"16176","175054"
"16177","175055"
"16178","175056"
"16179","175057"
"16180","175058"
"16181","175059"
"16182","175061"
"16183","175062"
"16184","175063"
"16185","175064"
"16186","175065"
"16187","175066"
"16188","175067"
"16189","175068"
"16190","175085"
"16191","175086"
"16192","175087"
"16193","175088"
"16194","175089"
"16195","175091"
"16196","175093"
"16197","175094"
"16198","175096"
"16199","175097"
"16200","175098"
"16201","175099"
"16202","175100"
"16203","175102"
"16204","175104"
"16205","175105"
"16206","175106"
"16207","175107"
"16208","175108"
"16209","175110"
"16210","175111"
"16211","175112"
"16212","175113"
"16213","175114"
"16214","175116"
"16215","175117"
"16216","175118"
"16217","175119"
"16218","175120"
"16219","175121"
"16220","175122"
"16221","175123"
"16222","175124"
"16223","175125"
"16224","175126"
"16225","175127"
"16226","175128"
"16227","175129"
"16228","175130"
"16229","175131"
"16230","175132"
"16231","175133"
"16232","175134"
"16233","175135"
"16234","175136"
"16235","175137"
"16236","175138"
"16237","175139"
"16238","175140"
"16239","175141"
"16240","175142"
"16241","175143"
"16242","175144"
"16243","175145"
"16244","175146"
"16245","175147"
"16246","175148"
"16247","175149"
"16248","175150"
"16249","175151"
"16250","175152"
"16251","175153"
"16252","175154"
"16253","175155"
"16254","175156"
"16255","175157"
"16256","175158"
"16257","175159"
"16258","175160"
"16259","175161"
"16260","175162"
"16261","175163"
"16262","175164"
"16263","175165"
"16264","175166"
"16265","175167"
"16266","175168"
"16267","175169"
"16268","175170"
"16269","175171"
"16270","175172"
"16271","175173"
"16272","175174"
"16273","175182"
"16274","175183"
"16275","175184"
"16276","175185"
"16277","175186"
"16278","175187"
"16279","175188"
"16280","175189"
"16281","175190"
"16282","175191"
"16283","175192"
"16284","175193"
"16285","175194"
"16286","175195"
"16287","175196"
"16288","175197"
"16289","175198"
"16290","175200"
"16291","175201"
"16292","175202"
"16293","175203"
"16294","175204"
"16295","175205"
"16296","175206"
"16297","175207"
"16298","175208"
"16299","175209"
"16300","175210"
"16301","175211"
"16302","175237"
"16303","175238"
"16304","175239"
"16305","175240"
"16306","175241"
"16307","175242"
"16308","175243"
"16309","175244"
"16310","175245"
"16311","175246"
"16312","175247"
"16313","175248"
"16314","175249"
"16315","175250"
"16316","175251"
"16317","175252"
"16318","175253"
"16319","175254"
"16320","175255"
"16321","175256"
"16322","175257"
"16323","175258"
"16324","175259"
"16325","175263"
"16326","175265"
"16327","175266"
"16328","175267"
"16329","175268"
"16330","175269"
"16331","175270"
"16332","175271"
"16333","175272"
"16334","175273"
"16335","175274"
"16336","175275"
"16337","175276"
"16338","175277"
"16339","175278"
"16340","175279"
"16341","175280"
"16342","175281"
"16343","175282"
"16344","175283"
"16345","175284"
"16346","175285"
"16347","175286"
"16348","175287"
"16349","175288"
"16350","175289"
"16351","175290"
"16352","175291"
"16353","175292"
"16354","175294"
"16355","175295"
"16356","175296"
"16357","175297"
"16358","175298"
"16359","175299"
"16360","175300"
"16361","175301"
"16362","175302"
"16363","175303"
"16364","175304"
"16365","167512"
"16366","167513"
"16367","167524"
"16368","167526"
"16369","167529"
"16370","167532"
"16371","167535"
"16372","167536"
"16373","167537"
"16374","167538"
"16375","167539"
"16376","167540"
"16377","167541"
"16378","167542"
"16379","167543"
"16380","167544"
"16381","167545"
"16382","167546"
"16383","167547"
"16384","167548"
"16385","167549"
"16386","167550"
"16387","167551"
"16388","167552"
"16389","167553"
"16390","167554"
"16391","167555"
"16392","167556"
"16393","167557"
"16394","167558"
"16395","167559"
"16396","167560"
"16397","167561"
"16398","167563"
"16399","167564"
"16400","167565"
"16401","167566"
"16402","167567"
"16403","167569"
"16404","167570"
"16405","167571"
"16406","167572"
"16407","167573"
"16408","167574"
"16409","167575"
"16410","167576"
"16411","167577"
"16412","167578"
"16413","167579"
"16414","167580"
"16415","167581"
"16416","167582"
"16417","167583"
"16418","167584"
"16419","167585"
"16420","167586"
"16421","167587"
"16422","167590"
"16423","167593"
"16424","167597"
"16425","167599"
"16426","167600"
"16427","167601"
"16428","167602"
"16429","167603"
"16430","167606"
"16431","167607"
"16432","167608"
"16433","167609"
"16434","167610"
"16435","167612"
"16436","167613"
"16437","167614"
"16438","167615"
"16439","167616"
"16440","167617"
"16441","167618"
"16442","167619"
"16443","167620"
"16444","167621"
"16445","167622"
"16446","167623"
"16447","167624"
"16448","167625"
"16449","167626"
"16450","167629"
"16451","167630"
"16452","167631"
"16453","167632"
"16454","167633"
"16455","167634"
"16456","167636"
"16457","167639"
"16458","167640"
"16459","167641"
"16460","167642"
"16461","167643"
"16462","167644"
"16463","167645"
"16464","167646"
"16465","167647"
"16466","167648"
"16467","167649"
"16468","167650"
"16469","167651"
"16470","167652"
"16471","167653"
"16472","167654"
"16473","167681"
"16474","167683"
"16475","167686"
"16476","167687"
"16477","167688"
"16478","167689"
"16479","167690"
"16480","167694"
"16481","167697"
"16482","167698"
"16483","167701"
"16484","167703"
"16485","167705"
"16486","167706"
"16487","167707"
"16488","167711"
"16489","167712"
"16490","167716"
"16491","167718"
"16492","167720"
"16493","167721"
"16494","167726"
"16495","167729"
"16496","167730"
"16497","167731"
"16498","167732"
"16499","167733"
"16500","167735"
"16501","167738"
"16502","167739"
"16503","167740"
"16504","167741"
"16505","167743"
"16506","167746"
"16507","167747"
"16508","167748"
"16509","167749"
"16510","167750"
"16511","167751"
"16512","167752"
"16513","167753"
"16514","167754"
"16515","167755"
"16516","167756"
"16517","167757"
"16518","167758"
"16519","167759"
"16520","167760"
"16521","167761"
"16522","167762"
"16523","167763"
"16524","167764"
"16525","167765"
"16526","167766"
"16527","167769"
"16528","167771"
"16529","167772"
"16530","167773"
"16531","167774"
"16532","167775"
"16533","167782"
"16534","167783"
"16535","167784"
"16536","167785"
"16537","167786"
"16538","167787"
"16539","167788"
"16540","167789"
"16541","167790"
"16542","167791"
"16543","167792"
"16544","167794"
"16545","167795"
"16546","167796"
"16547","167797"
"16548","167798"
"16549","167799"
"16550","167803"
"16551","167804"
"16552","167807"
"16553","167810"
"16554","167811"
"16555","167812"
"16556","167813"
"16557","167814"
"16558","167815"
"16559","167816"
"16560","167817"
"16561","167818"
"16562","167819"
"16563","167820"
"16564","167821"
"16565","167822"
"16566","167823"
"16567","167824"
"16568","167825"
"16569","167826"
"16570","167827"
"16571","167828"
"16572","167829"
"16573","167830"
"16574","167831"
"16575","167832"
"16576","167833"
"16577","167834"
"16578","167835"
"16579","167836"
"16580","167837"
"16581","167838"
"16582","167839"
"16583","167840"
"16584","167841"
"16585","167842"
"16586","167843"
"16587","167844"
"16588","167845"
"16589","167846"
"16590","167847"
"16591","167848"
"16592","167849"
"16593","167850"
"16594","167851"
"16595","167852"
"16596","167853"
"16597","167854"
"16598","167855"
"16599","167856"
"16600","167857"
"16601","167858"
"16602","167859"
"16603","167860"
"16604","167861"
"16605","167862"
"16606","167863"
"16607","167864"
"16608","167865"
"16609","167866"
"16610","167867"
"16611","167868"
"16612","167870"
"16613","167871"
"16614","167872"
"16615","167873"
"16616","167874"
"16617","167875"
"16618","167876"
"16619","167877"
"16620","167878"
"16621","167879"
"16622","167880"
"16623","167881"
"16624","167882"
"16625","167883"
"16626","167884"
"16627","167885"
"16628","167886"
"16629","167887"
"16630","167888"
"16631","167889"
"16632","167890"
"16633","167891"
"16634","167892"
"16635","167893"
"16636","167894"
"16637","167895"
"16638","167896"
"16639","167897"
"16640","167898"
"16641","167899"
"16642","167900"
"16643","167901"
"16644","167902"
"16645","167903"
"16646","167904"
"16647","167905"
"16648","167906"
"16649","167907"
"16650","167908"
"16651","167912"
"16652","167914"
"16653","167916"
"16654","167921"
"16655","167922"
"16656","167936"
"16657","167937"
"16658","167938"
"16659","167941"
"16660","167943"
"16661","167946"
"16662","167947"
"16663","167948"
"16664","167949"
"16665","167950"
"16666","167951"
"16667","167952"
"16668","167953"
"16669","167954"
"16670","167955"
"16671","167956"
"16672","167957"
"16673","167958"
"16674","167959"
"16675","167960"
"16676","167961"
"16677","167962"
"16678","167963"
"16679","167964"
"16680","167965"
"16681","167966"
"16682","167967"
"16683","167968"
"16684","167969"
"16685","167970"
"16686","167971"
"16687","167972"
